,bus0,bus1,length,x,r,b,s_nom,num_parallel,type_info,kind
Branch_LVCableDist_mvgd_1056_lvgd_97734_77_LVCableDist_mvgd_1056_lvgd_97734_78,BranchTee_mvgd_1056_lvgd_97734_77,BranchTee_mvgd_1056_lvgd_97734_78,0.015,0.0012063715789784,0.0024599999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_79_LVCableDist_mvgd_1056_lvgd_97734_80,BranchTee_mvgd_1056_lvgd_97734_79,BranchTee_mvgd_1056_lvgd_97734_80,0.015,0.0012723450247038,0.006735,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_79_LVCableDist_mvgd_1056_lvgd_97734_81,BranchTee_mvgd_1056_lvgd_97734_79,BranchTee_mvgd_1056_lvgd_97734_81,0.018,0.0015777078306327,0.0018,0.0,0.2902917153485438,1.0,NAYY 4x1x300,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_79_LVStation_mvgd_1056_lvgd_97734,BusBar_mvgd_1056_lvgd_97734_LV,BranchTee_mvgd_1056_lvgd_97734_79,0.018,0.0015777078306327,0.0018,0.0,0.2902917153485438,1.0,NAYY 4x1x300,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_7_LVCableDist_mvgd_1056_lvgd_97734_8,BranchTee_mvgd_1056_lvgd_97734_7,BranchTee_mvgd_1056_lvgd_97734_8,0.031,0.0026295130510546,0.013919,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_7_LVCableDist_mvgd_1056_lvgd_97734_9,BranchTee_mvgd_1056_lvgd_97734_7,BranchTee_mvgd_1056_lvgd_97734_9,0.064,0.0051471854036415,0.013184,0.0,0.1905255888325765,1.0,NAYY 4x1x150,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_81_LVCableDist_mvgd_1056_lvgd_97734_82,BranchTee_mvgd_1056_lvgd_97734_81,BranchTee_mvgd_1056_lvgd_97734_82,0.031,0.0026295130510546,0.013919,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_81_LVCableDist_mvgd_1056_lvgd_97734_83,BranchTee_mvgd_1056_lvgd_97734_81,BranchTee_mvgd_1056_lvgd_97734_83,0.018,0.0015777078306327,0.0018,0.0,0.2902917153485438,1.0,NAYY 4x1x300,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_83_LVCableDist_mvgd_1056_lvgd_97734_84,BranchTee_mvgd_1056_lvgd_97734_83,BranchTee_mvgd_1056_lvgd_97734_84,0.015,0.0012723450247038,0.006735,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_83_LVCableDist_mvgd_1056_lvgd_97734_85,BranchTee_mvgd_1056_lvgd_97734_83,BranchTee_mvgd_1056_lvgd_97734_85,0.018,0.0015777078306327,0.0018,0.0,0.2902917153485438,1.0,NAYY 4x1x300,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_85_LVCableDist_mvgd_1056_lvgd_97734_86,BranchTee_mvgd_1056_lvgd_97734_85,BranchTee_mvgd_1056_lvgd_97734_86,0.031,0.0026295130510546,0.013919,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_85_LVCableDist_mvgd_1056_lvgd_97734_87,BranchTee_mvgd_1056_lvgd_97734_85,BranchTee_mvgd_1056_lvgd_97734_87,0.018,0.0015777078306327,0.0018,0.0,0.2902917153485438,1.0,NAYY 4x1x300,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_87_LVCableDist_mvgd_1056_lvgd_97734_88,BranchTee_mvgd_1056_lvgd_97734_87,BranchTee_mvgd_1056_lvgd_97734_88,0.015,0.0012723450247038,0.006735,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_87_LVCableDist_mvgd_1056_lvgd_97734_89,BranchTee_mvgd_1056_lvgd_97734_87,BranchTee_mvgd_1056_lvgd_97734_89,0.018,0.0015777078306327,0.0018,0.0,0.2902917153485438,1.0,NAYY 4x1x300,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_89_LVCableDist_mvgd_1056_lvgd_97734_90,BranchTee_mvgd_1056_lvgd_97734_89,BranchTee_mvgd_1056_lvgd_97734_90,0.031,0.0026295130510546,0.013919,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_89_LVCableDist_mvgd_1056_lvgd_97734_91,BranchTee_mvgd_1056_lvgd_97734_89,BranchTee_mvgd_1056_lvgd_97734_91,0.018,0.0015777078306327,0.0018,0.0,0.2902917153485438,1.0,NAYY 4x1x300,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_91_LVCableDist_mvgd_1056_lvgd_97734_92,BranchTee_mvgd_1056_lvgd_97734_91,BranchTee_mvgd_1056_lvgd_97734_92,0.015,0.0012723450247038,0.006735,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_91_LVCableDist_mvgd_1056_lvgd_97734_93,BranchTee_mvgd_1056_lvgd_97734_91,BranchTee_mvgd_1056_lvgd_97734_93,0.018,0.0015777078306327,0.0018,0.0,0.2902917153485438,1.0,NAYY 4x1x300,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_93_LVCableDist_mvgd_1056_lvgd_97734_94,BranchTee_mvgd_1056_lvgd_97734_93,BranchTee_mvgd_1056_lvgd_97734_94,0.031,0.0026295130510546,0.013919,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_93_LVCableDist_mvgd_1056_lvgd_97734_95,BranchTee_mvgd_1056_lvgd_97734_93,BranchTee_mvgd_1056_lvgd_97734_95,0.018,0.0015777078306327,0.0018,0.0,0.2902917153485438,1.0,NAYY 4x1x300,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_95_LVCableDist_mvgd_1056_lvgd_97734_96,BranchTee_mvgd_1056_lvgd_97734_95,BranchTee_mvgd_1056_lvgd_97734_96,0.015,0.0012723450247038,0.006735,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_95_LVCableDist_mvgd_1056_lvgd_97734_97,BranchTee_mvgd_1056_lvgd_97734_95,BranchTee_mvgd_1056_lvgd_97734_97,0.018,0.0015777078306327,0.0018,0.0,0.2902917153485438,1.0,NAYY 4x1x300,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_97_LVCableDist_mvgd_1056_lvgd_97734_98,BranchTee_mvgd_1056_lvgd_97734_97,BranchTee_mvgd_1056_lvgd_97734_98,0.031,0.0025418626160195,0.00992,0.0,0.1489563694509234,1.0,NAYY 4x1x95,cable
Branch_LVCableDist_mvgd_1056_lvgd_97734_97_LVCableDist_mvgd_1056_lvgd_97734_99,BranchTee_mvgd_1056_lvgd_97734_97,BranchTee_mvgd_1056_lvgd_97734_99,0.018,0.0015777078306327,0.0018,0.0,0.2902917153485438,1.0,NAYY 4x1x300,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_100_LVCableDist_mvgd_1056_lvgd_97735_99,BranchTee_mvgd_1056_lvgd_97735_99,BranchTee_mvgd_1056_lvgd_97735_100,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_101_LVCableDist_mvgd_1056_lvgd_97735_102,BranchTee_mvgd_1056_lvgd_97735_101,BranchTee_mvgd_1056_lvgd_97735_102,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_101_LVCableDist_mvgd_1056_lvgd_97735_103,BranchTee_mvgd_1056_lvgd_97735_101,BranchTee_mvgd_1056_lvgd_97735_103,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_101_LVCableDist_mvgd_1056_lvgd_97735_99,BranchTee_mvgd_1056_lvgd_97735_99,BranchTee_mvgd_1056_lvgd_97735_101,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_103_LVCableDist_mvgd_1056_lvgd_97735_104,BranchTee_mvgd_1056_lvgd_97735_103,BranchTee_mvgd_1056_lvgd_97735_104,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_103_LVCableDist_mvgd_1056_lvgd_97735_105,BranchTee_mvgd_1056_lvgd_97735_103,BranchTee_mvgd_1056_lvgd_97735_105,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_105_LVCableDist_mvgd_1056_lvgd_97735_106,BranchTee_mvgd_1056_lvgd_97735_105,BranchTee_mvgd_1056_lvgd_97735_106,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_105_LVCableDist_mvgd_1056_lvgd_97735_107,BranchTee_mvgd_1056_lvgd_97735_105,BranchTee_mvgd_1056_lvgd_97735_107,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_107_LVCableDist_mvgd_1056_lvgd_97735_108,BranchTee_mvgd_1056_lvgd_97735_107,BranchTee_mvgd_1056_lvgd_97735_108,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_107_LVCableDist_mvgd_1056_lvgd_97735_109,BranchTee_mvgd_1056_lvgd_97735_107,BranchTee_mvgd_1056_lvgd_97735_109,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_109_LVCableDist_mvgd_1056_lvgd_97735_110,BranchTee_mvgd_1056_lvgd_97735_109,BranchTee_mvgd_1056_lvgd_97735_110,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_109_LVCableDist_mvgd_1056_lvgd_97735_111,BranchTee_mvgd_1056_lvgd_97735_109,BranchTee_mvgd_1056_lvgd_97735_111,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_10_LVCableDist_mvgd_1056_lvgd_97735_9,BranchTee_mvgd_1056_lvgd_97735_9,BranchTee_mvgd_1056_lvgd_97735_10,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_111_LVCableDist_mvgd_1056_lvgd_97735_112,BranchTee_mvgd_1056_lvgd_97735_111,BranchTee_mvgd_1056_lvgd_97735_112,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_111_LVCableDist_mvgd_1056_lvgd_97735_113,BranchTee_mvgd_1056_lvgd_97735_111,BranchTee_mvgd_1056_lvgd_97735_113,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_113_LVCableDist_mvgd_1056_lvgd_97735_114,BranchTee_mvgd_1056_lvgd_97735_113,BranchTee_mvgd_1056_lvgd_97735_114,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_113_LVCableDist_mvgd_1056_lvgd_97735_115,BranchTee_mvgd_1056_lvgd_97735_113,BranchTee_mvgd_1056_lvgd_97735_115,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_115_LVCableDist_mvgd_1056_lvgd_97735_116,BranchTee_mvgd_1056_lvgd_97735_115,BranchTee_mvgd_1056_lvgd_97735_116,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_115_LVCableDist_mvgd_1056_lvgd_97735_117,BranchTee_mvgd_1056_lvgd_97735_115,BranchTee_mvgd_1056_lvgd_97735_117,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_117_LVCableDist_mvgd_1056_lvgd_97735_118,BranchTee_mvgd_1056_lvgd_97735_117,BranchTee_mvgd_1056_lvgd_97735_118,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_117_LVCableDist_mvgd_1056_lvgd_97735_119,BranchTee_mvgd_1056_lvgd_97735_117,BranchTee_mvgd_1056_lvgd_97735_119,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_119_LVCableDist_mvgd_1056_lvgd_97735_120,BranchTee_mvgd_1056_lvgd_97735_119,BranchTee_mvgd_1056_lvgd_97735_120,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_119_LVCableDist_mvgd_1056_lvgd_97735_121,BranchTee_mvgd_1056_lvgd_97735_119,BranchTee_mvgd_1056_lvgd_97735_121,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_11_LVCableDist_mvgd_1056_lvgd_97735_12,BranchTee_mvgd_1056_lvgd_97735_11,BranchTee_mvgd_1056_lvgd_97735_12,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_11_LVCableDist_mvgd_1056_lvgd_97735_13,BranchTee_mvgd_1056_lvgd_97735_11,BranchTee_mvgd_1056_lvgd_97735_13,0.038,0.0030561413334121,0.0062319999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_11_LVStation_mvgd_1056_lvgd_97735,BusBar_mvgd_1056_lvgd_97735_LV,BranchTee_mvgd_1056_lvgd_97735_11,0.038,0.0030561413334121,0.0062319999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_121_LVCableDist_mvgd_1056_lvgd_97735_122,BranchTee_mvgd_1056_lvgd_97735_121,BranchTee_mvgd_1056_lvgd_97735_122,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_121_LVCableDist_mvgd_1056_lvgd_97735_123,BranchTee_mvgd_1056_lvgd_97735_121,BranchTee_mvgd_1056_lvgd_97735_123,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_123_LVCableDist_mvgd_1056_lvgd_97735_124,BranchTee_mvgd_1056_lvgd_97735_123,BranchTee_mvgd_1056_lvgd_97735_124,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_123_LVCableDist_mvgd_1056_lvgd_97735_125,BranchTee_mvgd_1056_lvgd_97735_123,BranchTee_mvgd_1056_lvgd_97735_125,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_125_LVCableDist_mvgd_1056_lvgd_97735_126,BranchTee_mvgd_1056_lvgd_97735_125,BranchTee_mvgd_1056_lvgd_97735_126,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_125_LVCableDist_mvgd_1056_lvgd_97735_127,BranchTee_mvgd_1056_lvgd_97735_125,BranchTee_mvgd_1056_lvgd_97735_127,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_127_LVCableDist_mvgd_1056_lvgd_97735_128,BranchTee_mvgd_1056_lvgd_97735_127,BranchTee_mvgd_1056_lvgd_97735_128,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_127_LVCableDist_mvgd_1056_lvgd_97735_129,BranchTee_mvgd_1056_lvgd_97735_127,BranchTee_mvgd_1056_lvgd_97735_129,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_129_LVCableDist_mvgd_1056_lvgd_97735_130,BranchTee_mvgd_1056_lvgd_97735_129,BranchTee_mvgd_1056_lvgd_97735_130,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_129_LVCableDist_mvgd_1056_lvgd_97735_131,BranchTee_mvgd_1056_lvgd_97735_129,BranchTee_mvgd_1056_lvgd_97735_131,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_131_LVCableDist_mvgd_1056_lvgd_97735_132,BranchTee_mvgd_1056_lvgd_97735_131,BranchTee_mvgd_1056_lvgd_97735_132,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_131_LVCableDist_mvgd_1056_lvgd_97735_133,BranchTee_mvgd_1056_lvgd_97735_131,BranchTee_mvgd_1056_lvgd_97735_133,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_133_LVCableDist_mvgd_1056_lvgd_97735_134,BranchTee_mvgd_1056_lvgd_97735_133,BranchTee_mvgd_1056_lvgd_97735_134,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_133_LVCableDist_mvgd_1056_lvgd_97735_135,BranchTee_mvgd_1056_lvgd_97735_133,BranchTee_mvgd_1056_lvgd_97735_135,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_135_LVCableDist_mvgd_1056_lvgd_97735_136,BranchTee_mvgd_1056_lvgd_97735_135,BranchTee_mvgd_1056_lvgd_97735_136,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_135_LVCableDist_mvgd_1056_lvgd_97735_137,BranchTee_mvgd_1056_lvgd_97735_135,BranchTee_mvgd_1056_lvgd_97735_137,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_137_LVCableDist_mvgd_1056_lvgd_97735_138,BranchTee_mvgd_1056_lvgd_97735_137,BranchTee_mvgd_1056_lvgd_97735_138,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_137_LVCableDist_mvgd_1056_lvgd_97735_139,BranchTee_mvgd_1056_lvgd_97735_137,BranchTee_mvgd_1056_lvgd_97735_139,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_139_LVCableDist_mvgd_1056_lvgd_97735_140,BranchTee_mvgd_1056_lvgd_97735_139,BranchTee_mvgd_1056_lvgd_97735_140,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_139_LVCableDist_mvgd_1056_lvgd_97735_141,BranchTee_mvgd_1056_lvgd_97735_139,BranchTee_mvgd_1056_lvgd_97735_141,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_13_LVCableDist_mvgd_1056_lvgd_97735_14,BranchTee_mvgd_1056_lvgd_97735_13,BranchTee_mvgd_1056_lvgd_97735_14,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_13_LVCableDist_mvgd_1056_lvgd_97735_15,BranchTee_mvgd_1056_lvgd_97735_13,BranchTee_mvgd_1056_lvgd_97735_15,0.038,0.0030561413334121,0.0062319999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_141_LVCableDist_mvgd_1056_lvgd_97735_142,BranchTee_mvgd_1056_lvgd_97735_141,BranchTee_mvgd_1056_lvgd_97735_142,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_141_LVCableDist_mvgd_1056_lvgd_97735_143,BranchTee_mvgd_1056_lvgd_97735_141,BranchTee_mvgd_1056_lvgd_97735_143,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_143_LVCableDist_mvgd_1056_lvgd_97735_144,BranchTee_mvgd_1056_lvgd_97735_143,BranchTee_mvgd_1056_lvgd_97735_144,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_143_LVCableDist_mvgd_1056_lvgd_97735_145,BranchTee_mvgd_1056_lvgd_97735_143,BranchTee_mvgd_1056_lvgd_97735_145,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_145_LVCableDist_mvgd_1056_lvgd_97735_146,BranchTee_mvgd_1056_lvgd_97735_145,BranchTee_mvgd_1056_lvgd_97735_146,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_145_LVCableDist_mvgd_1056_lvgd_97735_147,BranchTee_mvgd_1056_lvgd_97735_145,BranchTee_mvgd_1056_lvgd_97735_147,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_147_LVCableDist_mvgd_1056_lvgd_97735_148,BranchTee_mvgd_1056_lvgd_97735_147,BranchTee_mvgd_1056_lvgd_97735_148,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_147_LVCableDist_mvgd_1056_lvgd_97735_149,BranchTee_mvgd_1056_lvgd_97735_147,BranchTee_mvgd_1056_lvgd_97735_149,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_149_LVCableDist_mvgd_1056_lvgd_97735_150,BranchTee_mvgd_1056_lvgd_97735_149,BranchTee_mvgd_1056_lvgd_97735_150,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_149_LVCableDist_mvgd_1056_lvgd_97735_151,BranchTee_mvgd_1056_lvgd_97735_149,BranchTee_mvgd_1056_lvgd_97735_151,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_151_LVCableDist_mvgd_1056_lvgd_97735_152,BranchTee_mvgd_1056_lvgd_97735_151,BranchTee_mvgd_1056_lvgd_97735_152,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_151_LVCableDist_mvgd_1056_lvgd_97735_153,BranchTee_mvgd_1056_lvgd_97735_151,BranchTee_mvgd_1056_lvgd_97735_153,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_153_LVCableDist_mvgd_1056_lvgd_97735_154,BranchTee_mvgd_1056_lvgd_97735_153,BranchTee_mvgd_1056_lvgd_97735_154,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_153_LVCableDist_mvgd_1056_lvgd_97735_155,BranchTee_mvgd_1056_lvgd_97735_153,BranchTee_mvgd_1056_lvgd_97735_155,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_155_LVCableDist_mvgd_1056_lvgd_97735_156,BranchTee_mvgd_1056_lvgd_97735_155,BranchTee_mvgd_1056_lvgd_97735_156,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_155_LVCableDist_mvgd_1056_lvgd_97735_157,BranchTee_mvgd_1056_lvgd_97735_155,BranchTee_mvgd_1056_lvgd_97735_157,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_157_LVCableDist_mvgd_1056_lvgd_97735_158,BranchTee_mvgd_1056_lvgd_97735_157,BranchTee_mvgd_1056_lvgd_97735_158,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_157_LVCableDist_mvgd_1056_lvgd_97735_159,BranchTee_mvgd_1056_lvgd_97735_157,BranchTee_mvgd_1056_lvgd_97735_159,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_159_LVCableDist_mvgd_1056_lvgd_97735_160,BranchTee_mvgd_1056_lvgd_97735_159,BranchTee_mvgd_1056_lvgd_97735_160,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97735_159_LVCableDist_mvgd_1056_lvgd_97735_161,BranchTee_mvgd_1056_lvgd_97735_159,BranchTee_mvgd_1056_lvgd_97735_161,0.006,0.000478778720407,0.00075,0.0,0.2521865975820285,1.0,NAYY 4x1x240,cable
