,bus,p_set,type,annual_consumption,sector,voltage_level,p,geom
HP_Load_mvgd_1056_lvgd_97239_3,BranchTee_mvgd_1056_lvgd_97239_6,0.011,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97239_21,BranchTee_mvgd_1056_lvgd_97239_42,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97722_31,BranchTee_mvgd_1056_lvgd_97722_62,0.003,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97722_20,BranchTee_mvgd_1056_lvgd_97722_40,0.003,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_439483_5,BranchTee_mvgd_1056_lvgd_439483_10,0.048,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102249_68,BranchTee_mvgd_1056_lvgd_102249_136,0.033,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97735_1,BranchTee_mvgd_1056_lvgd_97735_2,0.002,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102250_27,BranchTee_mvgd_1056_lvgd_102250_54,0.022,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98712_41,BranchTee_mvgd_1056_lvgd_98712_82,0.01,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102248_36,BranchTee_mvgd_1056_lvgd_102248_72,0.022,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102659_20,BranchTee_mvgd_1056_lvgd_102659_40,0.002,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102249_57,BranchTee_mvgd_1056_lvgd_102249_114,0.007,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_103068_14,BranchTee_mvgd_1056_lvgd_103068_28,0.003,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98278_30,BranchTee_mvgd_1056_lvgd_98278_60,0.007,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97905_13,BranchTee_mvgd_1056_lvgd_97905_26,0.008,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_504532_11,BranchTee_mvgd_1056_lvgd_504532_22,0.008,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97255_9,BranchTee_mvgd_1056_lvgd_97255_18,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97718_4,BranchTee_mvgd_1056_lvgd_97718_8,0.009,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97722_114,BranchTee_mvgd_1056_lvgd_97722_228,0.034,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_440493_39,BranchTee_mvgd_1056_lvgd_440493_78,0.018,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97735_91,BranchTee_mvgd_1056_lvgd_97735_182,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_103093_20,BranchTee_mvgd_1056_lvgd_103093_40,0.013,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98278_8,BranchTee_mvgd_1056_lvgd_98278_16,0.014,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97733_73,BranchTee_mvgd_1056_lvgd_97733_146,0.006,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97726_8,BranchTee_mvgd_1056_lvgd_97726_16,0.02,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97221_5,BranchTee_mvgd_1056_lvgd_97221_10,0.008,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_99002_10,BranchTee_mvgd_1056_lvgd_99002_20,0.005,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97734_20,BranchTee_mvgd_1056_lvgd_97734_40,0.01,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98712_11,BranchTee_mvgd_1056_lvgd_98712_22,0.002,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97728_32,BranchTee_mvgd_1056_lvgd_97728_64,0.003,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97728_49,BranchTee_mvgd_1056_lvgd_97728_98,0.024,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97195_4,BranchTee_mvgd_1056_lvgd_97195_8,0.003,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97727_19,BranchTee_mvgd_1056_lvgd_97727_38,0.003,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97334_5,BranchTee_mvgd_1056_lvgd_97334_10,0.025,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98278_33,BranchTee_mvgd_1056_lvgd_98278_66,0.007,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98951_7,BranchTee_mvgd_1056_lvgd_98951_14,0.003,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102319_12,BranchTee_mvgd_1056_lvgd_102319_24,0.004,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97239_8,BranchTee_mvgd_1056_lvgd_97239_16,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102578_1,BranchTee_mvgd_1056_lvgd_102578_2,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97720_25,BranchTee_mvgd_1056_lvgd_97720_50,0.026,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98276_8,BranchTee_mvgd_1056_lvgd_98276_16,0.002,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98952_43,BranchTee_mvgd_1056_lvgd_98952_86,0.023,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102576_20,BranchTee_mvgd_1056_lvgd_102576_40,0.004,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97290_2,BranchTee_mvgd_1056_lvgd_97290_4,0.022,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97732_35,BranchTee_mvgd_1056_lvgd_97732_70,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_99021_9,BranchTee_mvgd_1056_lvgd_99021_18,0.025,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97725_40,BranchTee_mvgd_1056_lvgd_97725_80,0.007,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97333_8,BranchTee_mvgd_1056_lvgd_97333_16,0.03,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97721_44,BranchTee_mvgd_1056_lvgd_97721_88,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102243_9,BranchTee_mvgd_1056_lvgd_102243_18,0.014,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97725_88,BranchTee_mvgd_1056_lvgd_97725_176,0.019,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98278_38,BranchTee_mvgd_1056_lvgd_98278_76,0.008,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97721_17,BranchTee_mvgd_1056_lvgd_97721_34,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_440493_23,BranchTee_mvgd_1056_lvgd_440493_46,0.012,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97290_12,BranchTee_mvgd_1056_lvgd_97290_24,0.006,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98952_56,BranchTee_mvgd_1056_lvgd_98952_112,0.003,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97976_42,BranchTee_mvgd_1056_lvgd_97976_84,0.003,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102659_4,BranchTee_mvgd_1056_lvgd_102659_8,0.006,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97725_25,BranchTee_mvgd_1056_lvgd_97725_50,0.01,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97732_128,BranchTee_mvgd_1056_lvgd_97732_256,0.017,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102579_27,BranchTee_mvgd_1056_lvgd_102579_54,0.032,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_109035_59,BranchTee_mvgd_1056_lvgd_109035_118,0.006,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102177_19,BranchTee_mvgd_1056_lvgd_102177_38,0.005,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98279_38,BranchTee_mvgd_1056_lvgd_98279_76,0.018,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97728_75,BranchTee_mvgd_1056_lvgd_97728_150,0.005,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97722_35,BranchTee_mvgd_1056_lvgd_97722_70,0.002,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98276_4,BranchTee_mvgd_1056_lvgd_98276_8,0.003,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98951_69,BranchTee_mvgd_1056_lvgd_98951_138,0.007,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_103068_12,BranchTee_mvgd_1056_lvgd_103068_24,0.014,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97333_10,BranchTee_mvgd_1056_lvgd_97333_20,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98951_16,BranchTee_mvgd_1056_lvgd_98951_32,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_109036_13,BranchTee_mvgd_1056_lvgd_109036_26,0.002,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98279_1,BranchTee_mvgd_1056_lvgd_98279_2,0.002,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97728_97,BranchTee_mvgd_1056_lvgd_97728_194,0.005,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97195_3,BranchTee_mvgd_1056_lvgd_97195_6,0.02,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_103068_4,BranchTee_mvgd_1056_lvgd_103068_8,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102579_17,BranchTee_mvgd_1056_lvgd_102579_34,0.005,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102176_17,BranchTee_mvgd_1056_lvgd_102176_34,0.006,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_103093_28,BranchTee_mvgd_1056_lvgd_103093_56,0.009,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97735_80,BranchTee_mvgd_1056_lvgd_97735_160,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102248_8,BranchTee_mvgd_1056_lvgd_102248_16,0.011,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98278_3,BranchTee_mvgd_1056_lvgd_98278_6,0.019,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97976_9,BranchTee_mvgd_1056_lvgd_97976_18,0.007,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_99159_16,BranchTee_mvgd_1056_lvgd_99159_32,0.012,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97731_13,BranchTee_mvgd_1056_lvgd_97731_26,0.003,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97725_52,BranchTee_mvgd_1056_lvgd_97725_104,0.02,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97721_23,BranchTee_mvgd_1056_lvgd_97721_46,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_109035_10,BranchTee_mvgd_1056_lvgd_109035_20,0.006,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98278_32,BranchTee_mvgd_1056_lvgd_98278_64,0.004,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_99021_7,BranchTee_mvgd_1056_lvgd_99021_14,0.008,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_109035_44,BranchTee_mvgd_1056_lvgd_109035_88,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102577_14,BranchTee_mvgd_1056_lvgd_102577_28,0.005,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102773_2,BranchTee_mvgd_1056_lvgd_102773_4,0.038,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102176_8,BranchTee_mvgd_1056_lvgd_102176_16,0.065,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97733_42,BranchTee_mvgd_1056_lvgd_97733_84,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102785_50,BranchTee_mvgd_1056_lvgd_102785_100,0.018,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97731_45,BranchTee_mvgd_1056_lvgd_97731_90,0.01,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97734_68,BranchTee_mvgd_1056_lvgd_97734_136,0.009,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97728_80,BranchTee_mvgd_1056_lvgd_97728_160,0.006,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102579_6,BranchTee_mvgd_1056_lvgd_102579_12,0.008,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97239_25,BranchTee_mvgd_1056_lvgd_97239_50,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97722_33,BranchTee_mvgd_1056_lvgd_97722_66,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_440493_29,BranchTee_mvgd_1056_lvgd_440493_58,0.01,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97729_95,BranchTee_mvgd_1056_lvgd_97729_190,0.004,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_99021_2,BranchTee_mvgd_1056_lvgd_99021_4,0.011,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102576_19,BranchTee_mvgd_1056_lvgd_102576_38,0.004,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98279_27,BranchTee_mvgd_1056_lvgd_98279_54,0.017,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_502473_13,BranchTee_mvgd_1056_lvgd_502473_26,0.011,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98713_4,BranchTee_mvgd_1056_lvgd_98713_8,0.039,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97731_56,BranchTee_mvgd_1056_lvgd_97731_112,0.002,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_109035_60,BranchTee_mvgd_1056_lvgd_109035_120,0.002,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102249_31,BranchTee_mvgd_1056_lvgd_102249_62,0.003,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97726_33,BranchTee_mvgd_1056_lvgd_97726_66,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97906_2,BranchTee_mvgd_1056_lvgd_97906_4,0.005,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98951_26,BranchTee_mvgd_1056_lvgd_98951_52,0.004,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102785_39,BranchTee_mvgd_1056_lvgd_102785_78,0.011,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97729_84,BranchTee_mvgd_1056_lvgd_97729_168,0.029,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97829_12,BranchTee_mvgd_1056_lvgd_97829_24,0.005,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_109191_3,BranchTee_mvgd_1056_lvgd_109191_6,0.006,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102178_27,BranchTee_mvgd_1056_lvgd_102178_54,0.008,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97735_65,BranchTee_mvgd_1056_lvgd_97735_130,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98280_11,BranchTee_mvgd_1056_lvgd_98280_22,0.019,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_109684_29,BranchTee_mvgd_1056_lvgd_109684_58,0.003,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102249_72,BranchTee_mvgd_1056_lvgd_102249_144,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_440438_10,BranchTee_mvgd_1056_lvgd_440438_20,0.015,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97729_90,BranchTee_mvgd_1056_lvgd_97729_180,0.009,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102577_28,BranchTee_mvgd_1056_lvgd_102577_56,0.022,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_109037_4,BranchTee_mvgd_1056_lvgd_109037_8,0.006,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_109035_11,BranchTee_mvgd_1056_lvgd_109035_22,0.031,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97341_9,BranchTee_mvgd_1056_lvgd_97341_18,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97728_10,BranchTee_mvgd_1056_lvgd_97728_20,0.007,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97735_23,BranchTee_mvgd_1056_lvgd_97735_46,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102319_2,BranchTee_mvgd_1056_lvgd_102319_4,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_99309_7,BranchTee_mvgd_1056_lvgd_99309_14,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98278_27,BranchTee_mvgd_1056_lvgd_98278_54,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102248_17,BranchTee_mvgd_1056_lvgd_102248_34,0.012,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98278_83,BranchTee_mvgd_1056_lvgd_98278_166,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97734_40,BranchTee_mvgd_1056_lvgd_97734_80,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_440438_29,BranchTee_mvgd_1056_lvgd_440438_58,0.002,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97726_2,BranchTee_mvgd_1056_lvgd_97726_4,0.007,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97721_26,BranchTee_mvgd_1056_lvgd_97721_52,0.009,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97340_19,BranchTee_mvgd_1056_lvgd_97340_38,0.008,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_99002_22,BranchTee_mvgd_1056_lvgd_99002_44,0.004,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97734_16,BranchTee_mvgd_1056_lvgd_97734_32,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_440438_9,BranchTee_mvgd_1056_lvgd_440438_18,0.005,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_109035_19,BranchTee_mvgd_1056_lvgd_109035_38,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97733_18,BranchTee_mvgd_1056_lvgd_97733_36,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_109191_17,BranchTee_mvgd_1056_lvgd_109191_34,0.036,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97728_37,BranchTee_mvgd_1056_lvgd_97728_74,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98952_42,BranchTee_mvgd_1056_lvgd_98952_84,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97876_11,BranchTee_mvgd_1056_lvgd_97876_22,0.003,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102577_18,BranchTee_mvgd_1056_lvgd_102577_36,0.005,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_504532_3,BranchTee_mvgd_1056_lvgd_504532_6,0.074,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97290_20,BranchTee_mvgd_1056_lvgd_97290_40,0.003,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102319_10,BranchTee_mvgd_1056_lvgd_102319_20,0.007,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97334_16,BranchTee_mvgd_1056_lvgd_97334_32,0.006,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97976_47,BranchTee_mvgd_1056_lvgd_97976_94,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97290_3,BranchTee_mvgd_1056_lvgd_97290_6,0.017,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97723_17,BranchTee_mvgd_1056_lvgd_97723_34,0.019,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102250_32,BranchTee_mvgd_1056_lvgd_102250_64,0.002,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_504532_9,BranchTee_mvgd_1056_lvgd_504532_18,0.034,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97255_37,BranchTee_mvgd_1056_lvgd_97255_74,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102249_47,BranchTee_mvgd_1056_lvgd_102249_94,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_109131_15,BranchTee_mvgd_1056_lvgd_109131_30,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102659_10,BranchTee_mvgd_1056_lvgd_102659_20,0.006,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_109034_45,BranchTee_mvgd_1056_lvgd_109034_90,0.015,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97254_15,BranchTee_mvgd_1056_lvgd_97254_30,0.008,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102178_24,BranchTee_mvgd_1056_lvgd_102178_48,0.007,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98279_60,BranchTee_mvgd_1056_lvgd_98279_120,0.004,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97876_10,BranchTee_mvgd_1056_lvgd_97876_20,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97340_20,BranchTee_mvgd_1056_lvgd_97340_40,0.004,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102785_31,BranchTee_mvgd_1056_lvgd_102785_62,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98276_6,BranchTee_mvgd_1056_lvgd_98276_12,0.006,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102577_23,BranchTee_mvgd_1056_lvgd_102577_46,0.009,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98278_59,BranchTee_mvgd_1056_lvgd_98278_118,0.027,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_99002_3,BranchTee_mvgd_1056_lvgd_99002_6,0.009,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98712_39,BranchTee_mvgd_1056_lvgd_98712_78,0.009,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97726_45,BranchTee_mvgd_1056_lvgd_97726_90,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98277_21,BranchTee_mvgd_1056_lvgd_98277_42,0.012,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97729_60,BranchTee_mvgd_1056_lvgd_97729_120,0.009,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_109131_16,BranchTee_mvgd_1056_lvgd_109131_32,0.002,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_109034_10,BranchTee_mvgd_1056_lvgd_109034_20,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102319_5,BranchTee_mvgd_1056_lvgd_102319_10,0.043,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97718_22,BranchTee_mvgd_1056_lvgd_97718_44,0.015,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98280_18,BranchTee_mvgd_1056_lvgd_98280_36,0.016,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102577_13,BranchTee_mvgd_1056_lvgd_102577_26,0.004,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102576_32,BranchTee_mvgd_1056_lvgd_102576_64,0.01,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102577_45,BranchTee_mvgd_1056_lvgd_102577_90,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102176_6,BranchTee_mvgd_1056_lvgd_102176_12,0.01,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102178_36,BranchTee_mvgd_1056_lvgd_102178_72,0.005,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102249_48,BranchTee_mvgd_1056_lvgd_102249_96,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102723_1,BranchTee_mvgd_1056_lvgd_102723_2,0.054,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_109034_53,BranchTee_mvgd_1056_lvgd_109034_106,0.004,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102577_5,BranchTee_mvgd_1056_lvgd_102577_10,0.018,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98277_5,BranchTee_mvgd_1056_lvgd_98277_10,0.001,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97732_108,BranchTee_mvgd_1056_lvgd_97732_216,0.006,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97725_61,BranchTee_mvgd_1056_lvgd_97725_122,0.004,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102177_53,BranchTee_mvgd_1056_lvgd_102177_106,0.014,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97728_120,BranchTee_mvgd_1056_lvgd_97728_240,0.003,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97768_29,BranchTee_mvgd_1056_lvgd_97768_58,0.004,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102319_13,BranchTee_mvgd_1056_lvgd_102319_26,0.002,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97729_42,BranchTee_mvgd_1056_lvgd_97729_84,0.007,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_99159_2,BranchTee_mvgd_1056_lvgd_99159_4,0.025,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98277_16,BranchTee_mvgd_1056_lvgd_98277_32,0.007,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97728_61,BranchTee_mvgd_1056_lvgd_97728_122,0.005,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97732_97,BranchTee_mvgd_1056_lvgd_97732_194,0.009,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97876_14,BranchTee_mvgd_1056_lvgd_97876_28,0.006,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_109037_29,BranchTee_mvgd_1056_lvgd_109037_58,0.008,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_98278_80,BranchTee_mvgd_1056_lvgd_98278_160,0.014,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_109037_16,BranchTee_mvgd_1056_lvgd_109037_32,0.005,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_102577_26,BranchTee_mvgd_1056_lvgd_102577_52,0.028,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97727_17,BranchTee_mvgd_1056_lvgd_97727_34,0.007,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97851_17,BranchTee_mvgd_1056_lvgd_97851_34,0.02,heat_pump,,,lv,,
HP_Load_mvgd_1056_lvgd_97733_27,BranchTee_mvgd_1056_lvgd_97733_54,0.003,heat_pump,,,lv,,
